battery_id,cycle,Capacity,SOH,health,time_to_3_8V,time_to_3_6V,time_to_3_5V,time_to_3_4V,v_start,temp_mean,temp_max
B0006,30,1.857228890885317,92.86144454426585,Healthy,471.984,1333.812,2004.703,2824.391,4.188187801734904,30.96779499306422,37.49607769896255
B0006,31,1.9247760889090637,96.23880444545318,Healthy,469.093,1368.234,2071.047,2932.953,4.189801024289883,31.10097217303459,37.25007396118109
B0006,32,1.8822317526092551,94.11158763046275,Healthy,468.969,1340.531,2033.656,2867.437,4.186947861426474,31.307368922041046,37.39699052067588
B0006,33,1.855276687885587,92.76383439427936,Healthy,450.562,1303.14,1977.578,2811.015,4.186434538254801,31.131339987164562,37.2852066420257
B0006,34,1.839250891718188,91.9625445859094,Healthy,441.078,1274.703,1930.219,2754.86,4.1876767977261,30.828713779105055,37.080390421974414
B0006,35,1.8185396073994429,90.92698036997214,Healthy,422.5,1246.937,1884.328,2699.5,4.183948312348072,30.761533072057244,36.98024266357476
B0006,36,1.8134770059567056,90.67385029783527,Healthy,431.844,1247.25,1884.453,2689.922,4.186703871962386,31.303056929415803,37.59874124546701
B0006,37,1.7971018450305436,89.85509225152718,Healthy,412.906,1218.531,1845.969,2633.172,4.186404820230849,31.06432144678013,37.33680914521836
B0006,38,1.7810046294120476,89.05023147060238,Healthy,394.031,1190.406,1808.719,2586.141,4.184538174451997,30.96654665282149,37.39499820465976
B0006,39,1.7710130422682329,88.55065211341164,Healthy,394.25,1172.062,1771.453,2549.234,4.186047633014145,30.826455697992966,37.35233964342659
B0006,40,1.7604712448170945,88.02356224085473,Healthy,385.016,1162.547,1752.813,2520.781,4.186011762299764,31.080769482413952,37.58677381866742
B0006,41,1.7502913788006589,87.51456894003294,Healthy,384.86,1162.172,1743.266,2511.454,4.185653001522096,31.69428781742534,38.20704456989348
B0006,42,1.7394925037732578,86.97462518866288,Healthy,384.89,1143.687,1724.578,2483.0,4.18499542353586,31.875581783696685,38.340431886092745
B0006,43,1.7546766553637203,87.73383276818602,Healthy,361.703,1147.25,1720.328,2492.875,4.17548998383201,31.543288143901563,38.521539672721865
B0006,44,1.7659390941842177,88.29695470921088,Healthy,403.546,1162.593,1753.015,2520.953,4.191559316475808,31.420983409991024,38.03707160241571
B0006,45,1.7337887419624838,86.68943709812419,Healthy,366.156,1115.25,1667.906,2426.609,4.185418639744681,31.15837149963786,37.9342856877206
B0006,46,1.713325912040734,85.6662956020367,Healthy,347.359,1086.968,1630.484,2370.609,4.183921653715496,31.156614216998822,37.88470784051604
B0006,47,1.7024077813673466,85.12038906836733,Healthy,338.016,1068.75,1602.516,2323.406,4.185518250318115,31.206611383963256,38.065368726791895
B0006,48,1.82371946178183,91.1859730890915,Healthy,422.437,1237.625,1893.406,2745.562,4.1729165619005535,33.61169282822636,39.788440481350335
B0006,49,1.8081284050314708,90.40642025157354,Healthy,440.969,1227.782,1855.235,2689.407,4.186882269459454,32.85630077141311,39.21290317800791
B0006,50,1.7757610945034283,88.78805472517142,Healthy,413.204,1172.094,1771.641,2577.141,4.186537777937825,32.210981559158874,38.66937823121345
B0006,51,1.7447409841836798,87.237049209184,Healthy,375.61,1124.953,1696.578,2483.485,4.182242443277712,31.965090081650274,38.5170065164806
B0006,52,1.729207034132373,86.46035170661865,Healthy,375.844,1097.375,1659.641,2427.781,4.185747996173869,31.744801840189538,38.29250529949152
B0006,53,1.7081086552553244,85.40543276276622,Healthy,356.922,1068.562,1621.281,2370.719,4.183575724123322,31.876564068962466,38.52091685291118
B0006,54,1.6975954237461768,84.87977118730883,Healthy,347.359,1058.937,1592.968,2342.484,4.184332281821813,32.24289319481841,38.95436345473558
B0006,55,1.6820634524029463,84.10317262014732,Healthy,338.188,1031.297,1555.938,2286.969,4.184698116905854,32.07305565938816,38.73136385469604
B0006,56,1.6714768322295086,83.57384161147543,Healthy,328.422,1012.406,1527.718,2230.359,4.185835940524748,32.030140929891196,38.74827601131975
B0006,57,1.6607591387047655,83.03795693523827,Healthy,309.922,993.328,1489.766,2183.016,4.185426189138305,31.984935871368258,38.84227056628921
B0006,58,1.651121015038069,82.55605075190346,Healthy,310.031,975.375,1471.859,2155.64,4.184463046346399,32.23677365476226,39.22138199620832
B0006,59,1.640134925619093,82.00674628095464,Healthy,309.718,974.718,1452.625,2127.031,4.18451874454039,32.56097148037261,39.46651089916252
B0006,60,1.629199941616544,81.4599970808272,Healthy,291.265,946.64,1424.531,2089.531,4.184454576919845,32.48984985901219,39.352653481724175
B0006,61,1.6088496302961666,80.44248151480832,Healthy,272.5,919.109,1387.531,2033.75,4.181070202610792,32.42612199208859,39.31890647034385
B0006,62,1.6035244898969248,80.17622449484624,Healthy,263.204,899.891,1358.719,1986.641,4.18244649645216,32.29984271249387,39.47196886600465
B0006,63,1.5989712144027983,79.94856072013991,Degrading,263.172,900.0,1349.594,1977.36,4.1838203403042975,32.610757585145336,39.74009698783903
B0006,64,1.5876273123575604,79.38136561787802,Degrading,263.188,881.313,1321.656,1921.188,4.182425008087469,32.25699351958767,39.03600072360686
B0006,65,1.5829719744686166,79.14859872343084,Degrading,263.063,881.563,1321.985,1931.094,4.190985194174346,32.47193402838835,39.16106395962828
B0006,66,1.567137636713563,78.35688183567815,Degrading,235.063,844.375,1275.157,1865.735,4.18162644626075,32.40219271195366,39.20051799483514
B0006,67,1.5613446139713882,78.06723069856942,Degrading,234.86,834.438,1255.969,1827.266,4.183355970785126,32.30987415652578,39.15878418316098
B0006,68,1.551171189279042,77.55855946395211,Degrading,225.625,825.171,1237.406,1799.593,4.182445248328095,32.35440526839345,39.18225956809825
B0006,69,1.5406741606295171,77.03370803147585,Degrading,216.328,806.359,1218.594,1771.281,4.182585245365358,32.4731363791227,39.38159156766375
B0006,70,1.5253138744624433,76.26569372312217,Degrading,197.672,787.875,1190.672000000006,1743.218999999997,4.177417600021895,32.52334649341759,39.44712875501599
B0006,71,1.5301570318067428,76.50785159033714,Degrading,206.86,787.766,1181.125,1724.125,4.182951924778038,32.518264823491045,39.40950590627068
B0006,72,1.524656683447409,76.23283417237045,Degrading,197.469,778.282,1171.516,1696.047,4.183258304762118,32.5437072434024,39.48443326993031
B0006,73,1.5145492986655429,75.72746493327715,Degrading,197.406,768.844,1152.859,1677.453,4.183170360974043,32.56222309600736,39.4416762582387
B0006,74,1.509391504602082,75.4695752301041,Degrading,188.14,750.39,1134.5,1649.765,4.183359256700765,32.58978020040808,39.53866201326228
B0006,75,1.5039974333050703,75.19987166525351,Degrading,178.969,741.188,1115.75,1621.235,4.182909564093396,32.57089563557426,39.5867547936938
B0006,76,1.4935201918040188,74.67600959020095,Degrading,178.765,731.296,1096.64,1602.468,4.181939688146648,32.537854347094196,39.49975288442087
B0006,77,1.4876323024497422,74.3816151224871,Degrading,169.469,722.188,1087.219,1574.141,4.18215985406311,32.656450905205084,39.9686395722832
B0006,78,1.5302876214401704,76.51438107200852,Degrading,216.391,787.86,1171.719,1696.375,4.189962701965466,33.180785234653264,40.42668250871336
B0006,79,1.5040760088360112,75.20380044180057,Degrading,178.828,731.453,1106.172,1602.735,4.181214475643097,32.71220835503141,40.02451449021777
B0006,80,1.4887593608730894,74.43796804365446,Degrading,169.344,712.86,1068.86,1556.172,4.181652803611802,32.543943889007906,40.02167483360719
B0006,81,1.4782779285546637,73.91389642773318,Degrading,159.984,694.062,1050.359,1527.891,4.180127984409454,32.6655410721976,40.07821178158415
B0006,82,1.478459982215684,73.9229991107842,Degrading,160.14100000000002,694.203,1050.141,1527.734,4.182435253361705,33.160922870564626,40.56578932835109
B0006,83,1.473214844899973,73.66074224499864,Degrading,160.156,694.344,1050.297,1518.906,4.182970513713943,33.414445545408455,40.75221353269305
B0006,84,1.4675164935067897,73.37582467533949,Degrading,160.172,684.609,1031.188,1490.281,4.182588389688278,33.3541679486525,40.71162611325717
B0006,85,1.4516292657521337,72.58146328760668,Degrading,150.687,665.703,1002.937,1461.953,4.180283545890356,33.13634596100404,40.58721297402195
B0006,86,1.4519237720967175,72.59618860483587,Degrading,141.391,647.532,994.11,1434.188,4.182277548850675,32.92241762841388,40.37035790264624
B0006,87,1.4471484694777743,72.35742347388872,Degrading,141.453,647.515,984.812,1425.078,4.182483687657018,33.20338483123576,40.667923693760464
B0006,88,1.4468538105659885,72.34269052829943,Degrading,141.265,656.531,984.578,1434.078,4.182606347806988,33.533950654066935,40.99035688395247
B0006,89,1.4416741930284678,72.08370965142339,Degrading,141.219,646.984,984.187,1424.359,4.182949890012143,33.5767934055627,40.99774402817452
B0006,90,1.5935866593100128,79.67933296550063,Degrading,253.766,825.235,1199.953,1715.235,4.222353332039162,33.224088400657315,40.77265883698999
B0006,91,1.5463902376915637,77.31951188457819,Degrading,216.578,778.703,1171.937,1715.015,4.190810496600126,33.37083344726966,40.52220493430463
B0006,92,1.51470559175661,75.73527958783049,Degrading,188.25,731.516,1115.516,1630.828,4.1828124049147695,33.43366634309322,40.57746834859555
B0006,93,1.4989786083335404,74.94893041667702,Degrading,178.797,712.859,1078.0,1565.14,4.1838942747302825,33.28676739403043,40.516963879873735
B0006,94,1.4831110745410492,74.15555372705246,Degrading,169.328,693.984,1049.968,1527.734,4.183847567326402,33.14347737377552,40.34325381638243
B0006,95,1.4729664825468278,73.6483241273414,Degrading,160.078,675.375,1021.953,1490.219,4.183259734378229,33.11021541795579,40.39341126895154
B0006,96,1.4627604396099307,73.13802198049653,Degrading,160.109,666.125,1012.859,1462.5,4.183152598210248,33.18991802149879,40.46341487442664
B0006,97,1.4518364681062514,72.59182340531257,Degrading,150.656,656.719,993.844,1443.344,4.1835297239964095,33.26265398635676,40.5818264138806
B0006,98,1.4468670644030392,72.34335322015197,Degrading,141.344,637.969,975.469,1415.656,4.181677965200077,33.299978841087025,40.61670777074496
B0006,99,1.441380399427779,72.06901997138895,Degrading,141.438,637.75,965.281,1405.61,4.183197246077639,33.31663547841367,40.63164766168104
B0006,100,1.431210744960774,71.5605372480387,Degrading,141.203,628.406,956.296,1387.187,4.182847747629186,33.39150630507064,40.74323383889164
B0006,101,1.4260247179525716,71.30123589762857,Degrading,141.265,619.047,946.953,1368.515,4.182593253160388,33.41522427488497,40.81715493531611
B0006,102,1.420487649966195,71.02438249830975,Degrading,132.078,609.891,928.531,1350.047,4.181536580807847,33.39690850726103,40.72877617289365
B0006,103,1.4207006230355006,71.03503115177503,Degrading,122.656,600.375,928.313,1349.906,4.172034399629829,33.73731993653,41.45494452672042
B0006,104,1.452255804330839,72.61279021654194,Degrading,160.0,656.704,1003.516,1453.188,4.188427549455566,34.08965316576344,41.39678877103747
B0006,105,1.431557632772571,71.57788163862855,Degrading,141.391,628.6720000000059,956.4070000000064,1396.718999999997,4.181335856346829,33.9987286593769,41.36669473718026
B0006,106,1.415015751158943,70.75078755794715,Degrading,131.922,609.5,927.828,1358.797,4.179546243153898,33.907397114007345,41.37787352037061
B0006,107,1.4097311506517451,70.48655753258726,Degrading,131.922,590.593,909.328,1321.5,4.18088822946083,33.70518417605219,41.14095609169821
B0006,108,1.404917318129309,70.24586590646545,Degrading,122.547,581.219,899.5,1311.563,4.182667734360821,33.7458832944166,41.2168813199875
B0006,109,1.395164296571563,69.75821482857815,Critical,122.484,582.0,891.328,1303.313,4.179684890591493,34.01657212624259,41.40391881889191
B0006,110,1.3945343832614077,69.72671916307038,Critical,122.67200000000594,581.7350000000006,891.0629999999946,1303.297000000006,4.18224535784739,34.175023374593785,41.58657133119858
B0006,111,1.3893171179312644,69.46585589656323,Critical,122.625,563.016,872.125,1275.141,4.182453793427935,33.976109677640174,41.43504077863728
B0006,112,1.3838379472327809,69.19189736163904,Critical,113.093,553.437,862.453,1255.703,4.182382182381389,33.84150372451663,41.37436880579148
B0006,113,1.3736814238195123,68.68407119097562,Critical,113.141,553.172,852.907,1246.157,4.179533028548021,34.1008464215818,41.66477948989921
B0006,114,1.3786059891863676,68.93029945931838,Critical,113.094,553.547,862.453,1255.937,4.182385088635815,34.34663683304219,41.81816829502593
B0006,115,1.3737600299108574,68.68800149554288,Critical,113.313,553.75,853.547,1237.703,4.182683463001238,34.216231530637586,41.68664700078119
B0006,116,1.3682580583942712,68.41290291971356,Critical,113.109,544.094,834.453,1218.625,4.182413969607667,34.041617020161176,41.565382893773936
B0006,117,1.3633024037317505,68.16512018658753,Critical,103.906,525.703,825.656,1200.188,4.182411904002977,33.890212870710734,41.46394809540406
B0006,118,1.35809661401726,67.90483070086299,Critical,103.844,525.25,825.157,1199.907,4.181099186741353,34.116762412437,41.6123634180086
B0006,119,1.353269090999531,67.66345454997655,Critical,113.265,534.812,825.593,1209.625,4.180110659212056,34.49049358941505,42.0075404495327
B0006,120,1.3841605738237488,69.20802869118744,Critical,103.75,543.953,853.297,1265.672,4.163570261072192,34.23744800906639,41.61679232360952
B0006,121,1.4051467790651473,70.25733895325736,Degrading,141.438,590.922,909.453,1321.641,4.190012868765637,34.41428886050454,41.80245062827161
B0006,122,1.378719022627353,68.93595113136764,Critical,122.719,553.578,862.985,1256.25,4.182338112503195,34.16445180476377,41.653004783464006
B0006,123,1.3682657783199066,68.41328891599532,Critical,113.11,534.766,834.516,1218.891,4.181981194182554,33.877146811272176,41.36061809844917
B0006,124,1.3573151296618016,67.86575648309008,Critical,113.172,525.313,815.375,1199.5,4.18265262787567,33.839566254190565,41.42815616511055
B0006,125,1.3524934638801596,67.62467319400798,Critical,103.984,516.0,806.609,1181.578,4.182270325485355,33.818304796930946,41.343265645039
B0006,126,1.3474099151661236,67.37049575830618,Critical,103.875,506.86,797.313,1172.219,4.182394535290608,33.812621135472135,41.38118673567723
B0006,127,1.3370075130842318,66.85037565421159,Critical,103.875,506.844,788.0,1153.11,4.182061947471753,33.79894614410012,41.378450473707446
B0006,128,1.3312352966718526,66.56176483359263,Critical,103.859,497.297,778.218,1134.031,4.182288987105723,33.702723745621576,41.306600641009794
B0006,129,1.3259303781727645,66.29651890863822,Critical,94.546,487.718,768.531,1124.703,4.179633835322102,33.63562651984647,41.20408103671912
B0006,130,1.321578743867529,66.07893719337645,Critical,94.453,487.859,759.734,1115.765,4.181392635232333,33.690724061796516,41.32955629442644
B0006,131,1.321225074066109,66.06125370330544,Critical,94.515,478.719,759.75,1106.437,4.181883861516496,33.71317033815573,41.300370296451625
B0006,132,1.3156485301862682,65.78242650931341,Critical,94.469,478.562,750.078,1096.703,4.182054276922838,33.65376593260612,41.2436462295636
B0006,133,1.3209025697502388,66.04512848751195,Critical,94.703,478.937,759.75,1125.156,4.168816046299314,33.983578066068176,41.36464929786556
B0006,134,1.3474328767273906,67.37164383636953,Critical,122.656,525.484,816.062,1190.703,4.1901092209827935,33.816348135475515,40.89285784811417
B0006,135,1.3260128072353616,66.30064036176807,Critical,113.281,497.125,777.953,1143.203,4.186977042307121,33.60692030225909,40.652964511118334
B0006,136,1.3101186784831065,65.50593392415533,Critical,103.734,478.516,759.438,1105.984,4.182103099818312,33.47350597721994,40.58410707337388
B0006,137,1.30521620229393,65.2608101146965,Critical,94.266,468.906,740.594,1087.047,4.1822412159486655,33.20917872762011,40.322783635307104
B0006,138,1.3004061951355774,65.02030975677887,Critical,94.375,469.281,740.984,1087.609,4.1811092734638216,33.58088963686094,40.78032921971219
B0006,139,1.300235735841116,65.0117867920558,Critical,94.422,469.141,740.797,1087.563,4.181892633123134,33.764008619560336,40.85731522464202
B0006,140,1.2895066722480757,64.47533361240379,Critical,94.547,459.859,722.187,1068.984,4.1810790735747885,33.57003564415372,40.74860220857894
B0006,141,1.279253057384795,63.96265286923975,Critical,94.703,450.75,713.093,1050.265,4.179849355700932,33.272050895552354,40.47227623020844
B0006,142,1.2792078171714618,63.96039085857309,Critical,94.375,441.0,703.078,1030.953,4.181641969595387,33.12740933210319,40.28187574900838
B0006,143,1.274036760902923,63.701838045146154,Critical,94.484,440.875,703.078,1040.312,4.18154819879745,33.439116773449626,40.637565231244686
B0006,144,1.2741273923001468,63.70636961500734,Critical,94.594,441.297,703.578,1031.437,4.181631106163372,33.482874768414376,40.64243349478575
B0006,145,1.263763942644078,63.1881971322039,Critical,85.188,431.828,684.797,1012.641,4.178712498488009,33.22136307064441,40.38713367022122
B0006,146,1.2581373688955233,62.906868444776165,Critical,85.10900000000001,422.25,675.172,993.734,4.181148894438262,32.985627389014255,40.15316398972329
B0006,147,1.253259864055301,62.66299320276505,Critical,85.093,422.468,666.031,984.531,4.181246648937272,32.970182781539556,40.26211669866818
B0006,148,1.2532313315493426,62.661566577467134,Critical,85.015,422.125,675.094,993.625,4.182083806710052,33.31018716138479,40.65437976632703
B0006,149,1.2480874960313575,62.404374801567876,Critical,85.156,413.266,666.203,984.547,4.179465656635683,33.23406652671602,40.41021687551566
B0006,150,1.2534354284944844,62.67177142472422,Critical,75.734,403.593,656.531,984.468,4.164241788212258,33.117656712920734,40.49521984011741
B0006,151,1.28980487732669,64.4902438663345,Critical,113.156,469.188,740.844,1087.5,4.189238693156103,33.784170366860046,41.357879741754175
B0006,152,1.2635402021758837,63.177010108794185,Critical,94.375,440.843,693.703,1030.937,4.180662617196329,33.806439563441614,41.37902988743146
B0006,153,1.2479761706842851,62.398808534214254,Critical,94.469,422.344,675.328,1003.188,4.181032942784607,33.63735785291911,41.20920760771975
B0006,154,1.2321202877943334,61.60601438971667,Critical,84.969,412.875,656.485,975.016,4.17964376586292,33.58195933847606,41.20630554355683
B0006,155,1.2271137666213534,61.35568833106767,Critical,84.92099999999999,403.187,646.843,965.562,4.180653486967336,33.56245583951572,41.28239317323536
B0006,156,1.2217397581377356,61.08698790688678,Critical,85.281,403.953,638.391,947.563,4.181365190126037,33.5111267532655,41.1595683576961
B0006,157,1.211102678915174,60.5551339457587,Critical,85.094,393.953,628.062,937.437,4.180359359066286,33.53675907012135,41.230427315370186
B0006,158,1.2056159765131735,60.28079882565868,Critical,85.032,393.985,628.219,927.969,4.181277236211712,33.498030695567785,41.21487873613708
B0006,159,1.2008936262717274,60.044681313586366,Critical,85.14,385.0,619.14,918.922,4.181921994951423,33.516977262709986,41.27439823262361
B0006,160,1.1905903985558337,59.52951992779168,Critical,85.219,375.907,610.157,909.907,4.179431633541701,33.531923269271225,41.237668013317766
B0006,161,1.185179251041941,59.25896255209705,Critical,85.156,375.344,609.422,909.203,4.180438271754948,33.567636169584304,41.24068073261839
B0006,162,1.1796706818144624,58.983534090723126,Critical,85.063,375.406,600.328,900.063,4.181414159913002,33.60493096509702,41.28133907077437
B0006,163,1.1745952836753917,58.72976418376958,Critical,85.187,366.234,591.047,881.39,4.180815073540562,33.54281440778599,41.28338645880181
B0006,164,1.15381833159625,57.6909165798125,Critical,75.5,347.172,571.968,862.39,4.1697037841892834,33.472459360982775,41.14919304328959
B0006,165,1.1644009557372264,58.220047786861315,Critical,85.14,357.062,581.844,872.094,4.180283727512206,33.58210389885497,41.26268252018065
B0006,166,1.1587974947916069,57.93987473958035,Critical,85.01599999999999,356.719,581.391,862.219,4.181157702694518,33.6634605108384,41.45791806300034
B0006,167,1.1749748834769171,58.74874417384586,Critical,75.844,366.219,600.453,909.5,4.157544974448367,33.730546074122294,41.11666214070682
B0006,168,1.1856752327929356,59.283761639646784,Critical,103.859,412.984,647.203,956.468,4.188511527828155,33.8912822372509,41.36263766174168
B0007,1,1.89105229539079,94.5526147695395,Healthy,471.812,1425.062,2133.969,2917.281,4.199359521791473,32.62485875142121,40.59042914535701
B0007,2,1.880637027686859,94.03185138434294,Healthy,490.328,1443.703,2191.25,2957.407,4.198257409594461,32.738209593287145,40.26023408628707
B0007,3,1.8806626717011388,94.03313358505694,Healthy,490.062,1444.312,2191.609,2957.469,4.198280074112568,32.68511456550919,40.27558633997852
B0007,4,1.8807709009833444,94.03854504916723,Healthy,490.282,1462.657,2211.125,2957.75,4.197941750771344,32.554748499572646,40.29314715799111
B0007,5,1.8794508728285055,93.97254364142528,Healthy,490.078,1443.656,2210.047,2956.328,4.198464224146956,32.46787845303298,40.2688726302198
B0007,6,1.8807003517117404,94.03501758558703,Healthy,490.016,1462.266,2210.547,2976.531,4.197902988175172,32.48624734055599,39.67620802332074
B0007,7,1.8799352523566075,93.99676261783037,Healthy,507.844,1461.703,2228.172,2975.781,4.197891547056767,32.55779966353037,39.80381766292616
B0007,8,1.88150881240388,94.075440620194,Healthy,508.703,1463.765,2231.062,2978.609,4.19920088820775,32.45374435641106,39.88810476942348
B0007,9,1.8696907870385844,93.48453935192921,Healthy,508.328,1462.625,2229.203,2977.078,4.198273632768149,32.373246444985035,39.95162250671474
B0007,10,1.870052380139199,93.50261900695995,Healthy,508.047,1462.797,2229.735,2977.079,4.198830761298339,32.30534276235138,40.05202185471829
B0007,11,1.8700442394188577,93.50221197094288,Healthy,508.422,1462.531,2230.109,2977.922,4.198720291823363,32.183319483399806,40.1213838436794
B0007,12,1.8596518987766364,92.98259493883182,Healthy,508.578,1462.313,2230.407,2958.735,4.198945227315025,32.378853181816005,40.174657039770814
B0007,13,1.8590746560862208,92.95373280431104,Healthy,508.172,1462.969,2230.328,2957.953,4.199051302806796,32.2913249500013,40.016434730174936
B0007,14,1.8590084577709232,92.95042288854616,Healthy,508.0,1462.094,2229.734,2957.766,4.197967675754507,32.14782797344657,40.16569230743226
B0007,15,1.8593622586957048,92.96811293478524,Healthy,507.984,1443.844,2229.906,2958.188,4.19925638222589,32.01380948237792,39.46139677634257
B0007,16,1.8587355450601035,92.93677725300518,Healthy,508.797,1443.985,2210.094,2956.828,4.198809496382092,31.881310103471357,39.5636595172155
B0007,17,1.847817291322145,92.39086456610724,Healthy,508.547,1444.203,2211.078,2938.344,4.19879257501117,31.854304304240507,39.628948319501816
B0007,18,1.8485252916137047,92.42626458068524,Healthy,508.609,1444.859,2211.25,2939.062,4.1985172274243965,31.856555404576753,39.22534721491488
B0007,19,1.848378951850034,92.4189475925017,Healthy,508.328,1443.563,2210.828,2938.453,4.198141640180731,31.867182607083926,39.4126321606434
B0007,20,1.8807805437609768,94.03902718804883,Healthy,526.656,1481.703,2268.171,3016.89,4.196060627765756,32.35216872128999,39.95874037686836
B0007,21,1.88147215974436,94.073607987218,Healthy,526.36,1481.344,2287.344,3017.719,4.196697192985168,32.60219299451182,40.31302300333008
B0007,22,1.8810954313244783,94.05477156622392,Healthy,527.047,1482.172,2269.594,3017.844,4.196951235755862,32.19571819720114,39.359447242364645
B0007,23,1.8710089649779995,93.55044824889998,Healthy,526.578,1463.297,2249.422,2998.625,4.196666467438727,31.805988160181123,39.454159451189874
B0007,24,1.8701995151941373,93.50997575970686,Healthy,508.641,1462.422,2249.234,2997.641,4.1966416719103465,31.737001978644926,39.64174827400944
B0007,25,1.8706715362800983,93.53357681400492,Healthy,508.687,1444.422000000006,2230.672000000006,2979.0939999999973,4.1971302559922,31.51707667966367,38.86906912217273
B0007,26,1.8596124644020169,92.98062322010084,Healthy,507.61,1443.563,2229.579,2977.516,4.196450282799754,31.442860781038384,39.11839966443177
B0007,27,1.860033909718346,93.0016954859173,Healthy,508.328,1445.109,2211.75,2959.593,4.196790308710931,31.32326275303232,38.68010761281634
B0007,28,1.8591653109160768,92.95826554580384,Healthy,508.469,1425.156,2210.531,2957.641,4.196693048697735,31.28571570579735,38.863045678198645
B0007,29,1.8481398178778288,92.40699089389143,Healthy,508.672,1425.422,2210.437,2957.64,4.197078923354,31.331850868998007,39.14531169811219
B0007,30,1.849201702126164,92.4600851063082,Healthy,508.375,1426.406,2193.344,2940.797,4.196062203382386,31.32285733932258,38.8380564174779
B0007,31,1.8834677437950849,94.17338718975424,Healthy,534.453,1452.515,2239.64,2998.672,4.206370624421659,31.608436452122476,38.95965174080089
B0007,32,1.8628211117905844,93.14105558952922,Healthy,525.328,1443.547,2230.328,2970.516,4.203187727641822,31.782101501165204,39.05387577229197
B0007,33,1.852085039652352,92.6042519826176,Healthy,516.156,1424.89,2211.64,2951.547,4.202855529853741,31.51504198920288,38.699551697978606
B0007,34,1.8469504648208708,92.34752324104353,Healthy,506.594,1405.828,2183.344,2932.813,4.2027504558714135,31.13866351339678,38.6052414906155
B0007,35,1.836828431169018,91.8414215584509,Healthy,506.781,1396.859,2165.234,2915.062,4.202497792748939,31.068710515588776,38.42604747702835
B0007,36,1.8371619619672277,91.85809809836138,Healthy,516.172,1406.469,2184.203,2914.672,4.20243913428064,31.618244836823447,39.0468968949422
B0007,37,1.8316722583718852,91.58361291859426,Healthy,506.594,1387.203,2155.172,2895.469,4.202715171837935,31.331528063668397,38.83676495861389
B0007,38,1.8211470951317783,91.05735475658892,Healthy,497.141,1377.844,2136.641,2876.485,4.203023971708643,31.132569191182142,38.49981470604549
B0007,39,1.816506091511515,90.82530457557574,Healthy,487.968,1359.109,2118.093,2858.375,4.202697887601401,30.972969676157927,38.582340147970775
B0007,40,1.8113815601504557,90.56907800752279,Healthy,497.422,1359.328,2118.188,2858.094,4.202582706720855,31.1990648511682,38.787499833494046
B0007,41,1.8116056333939583,90.58028166969791,Healthy,497.36,1368.532,2127.282,2858.11,4.203035094861703,31.722267598269813,39.31221126031847
B0007,42,1.8060548955557405,90.30274477778703,Healthy,506.656,1368.719,2118.031,2848.234,4.202608242479543,31.900827580605675,39.40567993360536
B0007,43,1.8132041826994056,90.66020913497029,Healthy,507.422,1349.75,2113.953,2857.719,4.19612459601344,31.5372402498617,39.32802757827611
B0007,44,1.8062641938283532,90.31320969141767,Healthy,497.296,1349.953,2099.578,2839.718,4.204295462895431,31.24662583059252,38.6112528181758
B0007,45,1.7958310249900458,89.79155124950229,Healthy,478.453,1330.719,2070.781,2801.547,4.201835131331625,30.939399361884792,38.56972695128688
B0007,46,1.7858852600390451,89.29426300195226,Healthy,478.39,1321.187,2052.093,2792.187,4.202901194454151,30.884857004354572,38.34572083526661
B0007,47,1.780326860450275,89.01634302251375,Healthy,478.516,1302.766,2033.281,2773.047,4.201756108371374,30.920682316695828,38.48254063494672
B0007,48,1.8150756899575575,90.75378449787787,Healthy,525.484,1396.906,2183.641,2904.766,4.191916354433964,33.880577817079796,41.0499421893331
B0007,49,1.815702515484584,90.7851257742292,Healthy,534.766,1405.766,2183.344,2904.875,4.203330153285592,33.038339318294426,40.361944885615415
B0007,50,1.800243217805667,90.01216089028335,Healthy,516.313,1368.829,2127.485,2857.969,4.20248271441994,32.27329169539202,39.6676965288026
B0007,51,1.7904476205609308,89.52238102804654,Healthy,506.813,1340.36,2099.406,2830.094,4.203276539809248,31.937919783481355,39.481181404811096
B0007,52,1.780343032300132,89.0171516150066,Healthy,497.625,1322.141,2062.422,2802.61,4.202580870413733,31.688686599521045,39.4190511430692
B0007,53,1.775328769596812,88.7664384798406,Healthy,488.078,1312.125,2052.234,2782.953,4.203244171517053,31.779120691032947,39.72196117128354
B0007,54,1.770262973473285,88.51314867366426,Healthy,487.765,1311.921,2042.671,2773.375,4.202697222668131,32.133873372089305,40.041366724781085
B0007,55,1.760081061854204,88.0040530927102,Healthy,478.657,1293.579,2015.063,2745.829,4.202581421564202,31.889431533099835,39.66314441864834
B0007,56,1.749647593537689,87.48237967688445,Healthy,468.922,1284.156,1996.156,2726.89,4.201127463298259,31.817363280281278,39.84751541049116
B0007,57,1.749650075059311,87.48250375296554,Healthy,469.094,1274.282,1976.938,2707.688,4.202508747096239,31.72316205746117,39.74335777163101
B0007,58,1.745028739214683,87.25143696073415,Healthy,469.328,1265.765,1968.468,2699.156,4.202197348597037,31.957150654392294,40.07246786936068
B0007,59,1.739645745528673,86.98228727643365,Healthy,469.0,1265.343,1967.734,2689.25,4.202490707154508,32.29917704213345,40.24771611400392
B0007,60,1.7285642277717963,86.42821138858982,Healthy,469.312,1255.922,1948.969,2669.734,4.20211186646044,32.128842946565555,40.27220819224188
